"ID_COLONNE","ID_POINT_TRI","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"VE0839","SL_TRI023","verre","0.0",""," ","Chemin des Claudix","Claudix","440172","44980","Ste-Luce-sur-Loire","","Erdre et Loire","[ 47.243638159971 , -1.47523558202342]"
"VE0541","OR_TRI005","verre","0.0",""," ","Rue de la Garenne","Garenne","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2655239551325 , -1.63516561957878]"
"VE0503","OR_TRI006","verre","0.0",""," ","Rue de Pollux","Pollux","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2612775167542 , -1.6366661967221]"
"VE0504","OR_TRI007","verre","0.0",""," ","Rue du Pont Marchand","Marchand","440114","44700","Orvault","Bugallière/Madoire/Bois-Jouan","Erdre et Cens","[ 47.2613275423776 , -1.63197534454788]"
"VE0506","OR_TRI009","verre","0.0",""," ","Rue du Moulin à Vent","Moulin","440114","44700","Orvault","Bourg/Secteur rural","Erdre et Cens","[ 47.2720288844564 , -1.62971468076567]"
"VE0511","OR_TRI013","verre","4.8",""," ","Avenue de la Praudière","Praudière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2591245733448 , -1.58110370624834]"
"VE0512","OR_TRI014","verre","0.0",""," ","Rue de la Mulonnière","Mulonnière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.25641356131 , -1.58287242854742]"
"VE0513","OR_TRI015","verre","0.0",""," ","Rue de la Reynière","Reynière","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2549533609999 , -1.58007973197014]"
"VE0514","OR_TRI016","verre","4.8",""," ","Rue de la Vallée","ok","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2504187691041 , -1.57696218771347]"
"VE0515","OR_TRI017","verre","0.0",""," ","Avenue Charles De Gaulle","De","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2543092448896 , -1.6145476382138]"
"VE0517","OR_TRI019","verre","0.0",""," ","Avenue de la Paquelais","Paquelais","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2489567781215 , -1.60628390728483]"
"VE0518","OR_TRI020","verre","0.0",""," ","Avenue de la Morlière","Morlière","440114","44700","Orvault","Cholière/Bigeottière/Salentine","Erdre et Cens","[ 47.2478833296587 , -1.60224494264161]"
"VE0519","OR_TRI004","verre","0.0",""," ","Rue de Kindia","Kindia","440114","44700","Orvault","Petit-Chantilly/Bignon/Morlière","Erdre et Cens","[ 47.2523915318198 , -1.59520375370315]"
"PC0127","NA_TRI005","papiercarton","4.8",""," ","Place Emile Fritsch","Fritsch","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2286012893308 , -1.56555005527805]"
"VE0492","NA_TRI206","verre","5.48",""," ","Boulevard Gabriel Lauriol","Lauriol","440109","44300","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2365840300738 , -1.56329154006327]"
"VE0493","NA_TRI207","verre","4.0",""," ","Rue Gutenberg","Gutenberg","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2005667761485 , -1.58882351047346]"
"PC0128","NA_TRI131","papiercarton","3.0",""," ","Rue Joseph Blanchart","Blanchart","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2033285076456 , -1.5811720437379]"
"PC0129","NA_TRI041","papiercarton","4.0",""," ","Boulevard Léon Jouhaux","Jouhaux","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098253247607 , -1.58863479366764]"
"PC0130","NA_TRI004","papiercarton","0.0",""," ","Avenue Junon","Junon","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2406159862262 , -1.57759506966413]"
"VE0494","NA_TRI003","verre","0.0",""," ","Rue Chanteclerc","Chanteclerc","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2357667605805 , -1.5808567623481]"
"PC0131","NA_TRI003","papiercarton","0.0",""," ","Rue Chanteclerc","Chanteclerc","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2357584231971 , -1.58085918199117]"
"VE0495","NA_TRI004","verre","0.0",""," ","Avenue Junon","Junon","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2406134145236 , -1.57761003360122]"
"PL0132","NA_TRI004","plastique","0.0",""," ","Avenue Junon","Junon","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2406108428192 , -1.57762499753688]"
"PL0133","NA_TRI003","plastique","0.0",""," ","Rue Chanteclerc","Chanteclerc","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2357491078222 , -1.58086001494206]"
"VE0496","NA_TRI208","verre","0.0",""," ","Rue du Fresche Blanc","Blanc","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2516369703269 , -1.55743301964514]"
"VE0728","SH_TRI114","verre","0.0","Entrée du Parc de la Bourgonnière"," ","Rue de la Gare","Gare","440162","44800","St-Herblain","Bourg","Loire-Chézine","[ 47.2077545453255 , -1.65922309064133]"
"VE0497","NA_TRI209","verre","0.0",""," ","Rue Alfred Kastler","Kastler","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2828064893909 , -1.51921075780978]"
"PC0132","NA_TRI210","papiercarton","0.0",""," ","Rue du Fresche Blanc","Blanc","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2515762388098 , -1.5574285977691]"
"VE0498","NA_TRI211","verre","4.0","installé en avril 2015"," ","Place des Dervallières","Dervallières","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2238693310701 , -1.59802642793557]"
"VE0499","NA_TRI212","verre","0.0",""," ","Boulevard Luc Olivier Merson","Merson","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2238636816923 , -1.57262220614279]"
"VE0500","NA_TRI213","verre","0.0",""," ","Rue Octave Feuillet","Feuillet","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2211475281052 , -1.57299329722143]"
"PC0133","NA_TRI127","papiercarton","0.0",""," ","Rue de la Patience","Patience","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2615720774894 , -1.52377739784674]"
"VE0501","NA_TRI127","verre","0.0",""," ","Rue de la Patience","Patience","440109","44300","Nantes","Nantes Erdre","Erdre et Loire","[ 47.2615422258273 , -1.52377524269858]"
"VE0211","CH_TRI038","verre","0.0",""," ","Rue du Tourton","Tourton","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.2820384503361 , -1.55818453717435]"
"VE0180","CH_TRI001","verre","4.0",""," ","Rue Ampère","Ampère","440035","44240","La Chapelle-sur-Erdre","","Erdre et Cens","[ 47.2587530186988 , -1.55100172028704]"
"VE0603","SA_TRI003","verre","0.0",""," ","Rue des Noues","Noues","440194","44880","Sautron","","Erdre et Cens","[ 47.2548849592392 , -1.66412520968516]"
"VE0536","OR_TRI034","verre","0.0",""," ","Rue de la Botte d'Asperges","Botte","440114","44700","Orvault","Bois-St-Louis/Plaisance/Ferrière/Val d'Or","Erdre et Cens","[ 47.2442207495442 , -1.59784141799704]"
"VE0538","OR_TRI036","verre","0.0",""," ","Rue de Chantemerle","Chantemerle","440114","44700","Orvault","Praudière/Mulonnière/Pont-du-Cens","Erdre et Cens","[ 47.2579985768593 , -1.58909236645949]"
"VE0937","BG_TRI021","verre","0.0",""," ","Rue de l'Ile Chaland","Ile","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2200879095129 , -1.45203078398642]"
"VE0936","BG_TRI020","verre","0.0","Centre technique municipal, site privé"," ","Rue des Ateliers","Ateliers","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2171322766754 , -1.46455180713588]"
"VE0939","SS_TRI065","verre","4.5",""," ","Avenue Jean Jaurès","Jaurès","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.208223718693 , -1.48942873885219]"
"VE0938","SS_TRI064","verre","4.5",""," ","Rue Marie Curie","Curie","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1895950306009 , -1.48727254522149]"
"VE0940","NA_TRI216","verre","3.5",""," ","Avenue de Bayonne","Bayonne","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2051989084609 , -1.61313954399886]"
"VE0941","NA_TRI217","verre","3.5",""," ","Rue Chevreul","Chevreul","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1978764901727 , -1.59188437868017]"
"VE0942","NA_TRI218","verre","3.0",""," ","Quai Ceineray","Ceineray","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2209785370586 , -1.55285285768082]"
"VE0944","NA_TRI220","verre","2.5",""," ","Rue Mathurin Brissonneau","Brissonneau","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2092425518966 , -1.57122725116649]"
"VE0031","NA_TRI016","verre","2.5",""," ","Rue Etienne Etiennez","Etiennez","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2321745179561 , -1.55132164030189]"
"V926","SS_TRI033","verre","5.0",""," ","Place Alfred Radigois","Radigois","440190","44230","St-Sébastien-sur-Loire","","Loire, Sèvre et Vignoble","[ 47.1934359938217 , -1.51767312322415]"
"VE0927","RE_TRI045","verre","2.5","Salle Métropolitaine"," ","Rue de la Trocardière","Trocardière","440143","44400","Rezé","Château de Rezé","Loire, Sèvre et Vignoble","[ 47.1803682587338 , -1.57288706623036]"
"VE0361","NA_TRI163","verre","0.0","Ateliers municipaux du Perray"," ","Rue du Perray","Perray","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2490859802804 , -1.50968165407274]"
"VE0362","NA_TRI030","verre","5.48",""," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2361651663658 , -1.50568779735616]"
"VE0363","NA_TRI030","verre","4.0",""," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2361810100763 , -1.50567681515399]"
"PL0054","NA_TRI030","plastique","4.0",""," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2362030301153 , -1.50566627654427]"
"PC0055","NA_TRI030","papiercarton","4.0",""," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.236228239039 , -1.50565293692083]"
"VE0364","NA_TRI044","verre","4.0",""," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2338121027979 , -1.50477193075352]"
"PC0056","NA_TRI044","papiercarton","4.0",""," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2338004046544 , -1.50475139645237]"
"PL0055","NA_TRI044","plastique","4.8",""," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2337866980759 , -1.50472920300219]"
"VE0365","NA_TRI037","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2256915308853 , -1.50396324931135]"
"VE0366","NA_TRI037","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.225672224111 , -1.50395428994437]"
"VE0367","NA_TRI037","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2257025798782 , -1.50394132156117]"
"VE0368","NA_TRI037","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2256761680273 , -1.50392882278888]"
"VE0369","NA_TRI164","verre","4.0",""," ","Rue de la Garde","Garde","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2497679368537 , -1.50284016553483]"
"PL0058","NA_TRI059","plastique","4.0",""," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2384877759937 , -1.50125938080175]"
"VE0370","NA_TRI059","verre","4.0",""," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2385076362317 , -1.50125171516494]"
"PC0057","NA_TRI059","papiercarton","3.0",""," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2385262155644 , -1.5012515330251]"
"PL0059","NA_TRI074","plastique","4.0",""," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2335712382064 , -1.50069459351897]"
"PC0058","NA_TRI074","papiercarton","3.0",""," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2335884126199 , -1.50067461621381]"
"VE0371","NA_TRI074","verre","5.48",""," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2336034276551 , -1.50065751389453]"
"PC0059","NA_TRI063","papiercarton","3.0",""," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460496768621 , -1.50034426243528]"
"PL0060","NA_TRI063","plastique","4.0",""," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460106606726 , -1.50033843297488]"
"VE0372","NA_TRI063","verre","4.0",""," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460312987388 , -1.50033839818263]"
"VE0373","NA_TRI165","verre","0.0",""," ","Rue d'Allemagne","Allemagne","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2542535599431 , -1.49821251731689]"
"PL0061","NA_TRI027","plastique","4.0",""," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473888329024 , -1.49507307073582]"
"VE0374","NA_TRI027","verre","4.0",""," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473716345628 , -1.49506274676858]"
"PC0060","NA_TRI027","papiercarton","3.0",""," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473565452263 , -1.49505105857933]"
"VE0005","BG_TRI018","verre","2.5",""," ","Rue du Grignon","Grignon","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2151439570709 , -1.47583053014887]"
"VE0006","BG_TRI006","verre","2.5",""," ","Rue Busson Billault","Busson","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2142987391738 , -1.46677655295833]"
"VE0007","BG_TRI007","verre","2.5","Jarnigarnière"," ","Rue de l'Ouche aux Roux","Ouche","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2089404179324 , -1.47271306507382]"
"VE0008","BG_TRI008","verre","2.5",""," ","Rue d'Anjou","Anjou","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2099739516746 , -1.46822574731281]"
"VE0009","BG_TRI009","verre","2.5","Cimetière paysager"," ","Rue Simone De Beauvoir","Beauvoir","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2021619971634 , -1.46803538610018]"
"VE0010","BG_TRI010","verre","2.5",""," ","Passage de la Plée","Plée","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.1932138773258 , -1.46415850319383]"
"VE0011","BG_TRI011","verre","2.5",""," ","Rue de la Cassardière","Cassardière","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.1890676867621 , -1.4580306042135]"
"VE0012","BG_TRI012","verre","2.5",""," ","Impasse de la Chesnaie","Chesnaie","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2037190974812 , -1.4551343148204]"
"VE0013","BG_TRI013","verre","2.5",""," ","Rue du Corbon","Corbon","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2119243652692 , -1.45685434000206]"
"PL0062","NA_TRI094","plastique","6.1",""," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054860134703 , -1.55416046361531]"
"VE0375","NA_TRI094","verre","5.48",""," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054744260049 , -1.55413690840854]"
"PC0061","NA_TRI094","papiercarton","4.0",""," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054618601636 , -1.55411176790205]"
"VE0376","NA_TRI166","verre","4.0",""," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2020373783272 , -1.55373417791983]"
"VE0377","NA_TRI064","verre","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427258064505 , -1.5566645989022]"
"PC0062","NA_TRI064","papiercarton","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427454151511 , -1.55666451084465]"
"PL0063","NA_TRI064","plastique","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427640965577 , -1.5566613247913]"
"PL0064","NA_TRI167","plastique","4.0",""," ","Rue de la Haute Forêt","Forêt","440109","44300","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2341171073716 , -1.55598358731448]"
"VE0378","NA_TRI168","verre","4.0",""," ","Rue de la Haute Forêt","Forêt","440109","44300","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2340281988251 , -1.5558968231727]"
"VE0379","NA_TRI169","verre","0.0",""," ","Rue de Strasbourg","Strasbourg","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2189437151422 , -1.55389088076286]"
"PC0063","NA_TRI083","papiercarton","3.0",""," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433935346304 , -1.55562220539]"
"VE0380","NA_TRI083","verre","4.0",""," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433893061404 , -1.55559462286933]"
"PL0065","NA_TRI083","plastique","4.0",""," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433852306869 , -1.55556250568382]"
"PL0066","NA_TRI049","plastique","4.8",""," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2038965602008 , -1.55132703421025]"
"PC0064","NA_TRI049","papiercarton","3.0",""," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2039085966358 , -1.55130671031267]"
"VE0381","NA_TRI049","verre","4.0",""," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2039208368931 , -1.55128034460541]"
"VE0382","NA_TRI170","verre","3.0",""," ","Rue de la Bourgeonnière","Bourgeonnière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2526844113189 , -1.55480103083539]"
"PC0065","NA_TRI008","papiercarton","5.48",""," ","Place Dumoustier","Dumoustier","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2184351215615 , -1.55229693702483]"
"PC0066","NA_TRI008","papiercarton","4.0",""," ","Place Dumoustier","Dumoustier","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2184198850142 , -1.55228977156195]"
